title,url,timestamp,author,editor,content,content_images,tags
ITB Kampus Cirebon Diproyeksikan Tampung 10 Ribu Mahasiswa,https://itb.ac.id/berita/itb-kampus-cirebon-diproyeksikan-tampung-10-ribu-mahasiswa/58361,"Rabu, 5 - Januari - 2022, 14:29:50   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –Ketua Tim Pengelola Penyelenggaraan Program ITB Kampus Cirebon, Dr. Ir. Iwan Kustiwan, M.T., mengatakan, terdapat tujuh program studi yang dibuka di ITB Kampus Cirebon di antaranya Kriya, Teknik Industri, Perencanaan Wilayah dan Kota, Teknik Geofisika, Teknik Pertambangan, Teknik Perminyakan, dan Oseanografi. Tetapi, aktivitas program studi tersebut masih berlangsung di Kampus Jatinangor untuk saat ini.","[""https://www.itb.ac.id/files/dokumentasi/1641439801-Pameran-Ecoweek-di-ITB-Cirebon.JPG""]",[]
Elnaya dan Karya Esainya yang Mendunia di Ajang Hay Festival dan COP26,https://itb.ac.id/berita/elnaya-dan-karya-esainya-yang-mendunia-di-ajang-hay-festival-dan-cop26/58360,"Selasa, 4 - Januari - 2022, 13:58:26   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Setelah sebelumnya berhasil meraih prestasi tingkat internasional dari UNESCO, Elnaya Mahadevi Pillian kembali berhasil memetik prestasi. Prestasi ini dia dapat dari ajang Hay Festival. Dalam periode tertentu Hay Festival mengumpulkan karya literatur terbaik dari seluruh penjuru dunia. Pada periode lalu, Hay Festival mengangkat tema “Write For Change”. Tema inilah yang mendorong Elnaya untuk ikut Hay Festival 2021.","[""https://www.itb.ac.id/files/dokumentasi/1641283641-elyana.jpeg""]",[]
"Isi Libur Perkuliahan, Mahasiswa ITB Buat Workshop Desain dan Videografi",https://itb.ac.id/berita/isi-libur-perkuliahan-mahasiswa-itb-buat-workshop-desain-dan-videografi/58359,"Selasa, 4 - Januari - 2022, 13:22:04   - ( update : 04-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id -- Libur semester ganjil tahun ajaran 2021/2022 telah tiba. Dalam mengisi waktu luang selama libur, penting untuk meningkatkan kemampuan dan ilmu di berbagai bidang. Himpunan Mahasiswa Farmasi (HMF) mengadakan Workshop Rhamosa: DesignArs sebagai wadah diskusi peserta dengan pembicara yang juga merupakan mahasiswa dan alumni dari ITB. Workshop terdiri dari basic graphic design dan videografer.",[],[]
Atasi Permasalahan Akustik Masjid dengan Training for Trainer,https://itb.ac.id/berita/atasi-permasalahan-akustik-masjid-dengan-training-for-trainer/58354,"Kamis, 30 - Desember - 2021, 16:07:05",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Institut Teknologi Bandung memiliki semangat berinovasi dan selalu mengembangkan penelitiannya. Setiap tahun selalu terdapat ide-ide menarik yang tak jarang selalu menjadi solusi dari permasalahan di masyarakat. Salah satunya dalam mengatasi permasalahan akustik masjid di Indonesia yang diadakan di tahun 2021. Kelompok keahlian fisika bangunan Institut Teknologi Bandung (ITB) mengadakan Training for Trainer untuk menyelesaikan permasalahan akustik masjid di Indonesia.","[""https://www.itb.ac.id/files/dokumentasi/1640855178-akustik-masjid-foto-medai-indonesia.jpg""]",[]
"Kenalkan Motif Buketan, Tim Dosen FSRD Rancang Direktori Batik Digital untuk Daerah Cirebon",https://itb.ac.id/berita/kenalkan-motif-buketan-tim-dosen-fsrd-rancang-direktori-batik-digital-untuk-daerah-cirebon/58353,"Kamis, 30 - Desember - 2021, 16:03:09",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –Tim Dosen Fakultas Seni Rupa dan Desain (FSRD) ITB merancang direktori digital batik motif buketan. Buketan sendiri merupakan salah satu motif batik yang memiliki ciri khas unik di Indonesia. Istilah motif ini muncul dari kata berbahasa Prancis, yaitu bouquet yang memiliki arti rangkaian bunga.",[],[]
Studi Terbaru Anak Krakatau: Letusan 2018 yang Kuat Bukan Penyebab Runtuhnya Tubuh Anak Krakatau,https://itb.ac.id/berita/studi-terbaru-anak-krakatau-letusan-2018-yang-kuat-bukan-penyebab-runtuhnya-tubuh-anak-krakatau/58351,"Rabu, 29 - Desember - 2021, 16:21:52   - ( update : 29-12-2021 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id- Runtuhnya sebagain tubuh Anak Krakatau di Indonesia pada 22 Desember 2018 silam disebabkan oleh proses destabilisasi jangka panjang dan tidak dipicu oleh perubahan mencolok dalam sistem magmatik yang dapat dideteksi oleh teknik pemantauan yang ada saat ini.",[],[]
Gajah Forum Expert Series: Diskusi Pembiayaan Jalan Tol di Indonesia Bersama Para Ahli,https://itb.ac.id/berita/gajah-forum-expert-series-diskusi-pembiayaan-jalan-tol-di-indonesia-bersama-para-ahli/58350,"Rabu, 29 - Desember - 2021, 16:16:42",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Forum diskusi yang diinisiasi oleh Ikatan Alumni ITB (IA ITB), tepatnya oleh Kementerian Infrastruktur dan Perumahan IA ITB, telah berlangsung pada Rabu, 15 Desember 2021 melalui platform Zoom dan YouTube Live. Diskusi ini termasuk ke dalam seri Gajah Expert Forum Series dengan tajuk “Pembiayaan Berkelanjutan Jalan Tol di Indonesia”.","[""https://www.itb.ac.id/files/dokumentasi/1640769345-Gajah-Forum-Expert-Series-2.jpeg""]",[]
Seminar Studio Kebijakan Pembangunan Mengulas Reforma Agraria,https://itb.ac.id/berita/seminar-studio-kebijakan-pembangunan-mengulas-reforma-agraria/58349,"Selasa, 28 - Desember - 2021, 17:26:09   - ( update : 04-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Reforma agraria secara sederhana didefinisikan sebagai upaya melakukan strukturisasi dan distribusi ulang terhadap kepemilikan, klaim atas tanah pertanian, serta penggunaan sumber-sumber agraria dalam rangka meningkatkan kesejahteraan terutama bagi masyarakat miskin (Lipton, 2009).",[],[]
Tim Hidrografi ITB Dampingi Desa Pangandaran Menjadi Tsunami Ready UNESCO,https://itb.ac.id/berita/tim-hidrografi-itb-dampingi-desa-pangandaran-menjadi-tsunami-ready-unesco/58348,"Senin, 27 - Desember - 2021, 16:53:09   - ( update : 04-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Desa Pangandaran, Jawa Barat merupakan salah satu wilayah di Indonesia yang rentan terhadap Tsunami. Bersama Tim Pengabdian Masyarakat KK Hidrografi ITB yang diketuai Dr.rer.nat. Wiwin Windupranata, survei lapangan secara berkala dilakukan untuk mendampingi Desa Pengandaran memenuhi 12 indikator Tsunami Ready Program.",[],[]
Kontribusi Teknik Pangan ITB dalam Memajukan Industri Pangan Indonesia,https://itb.ac.id/berita/kontribusi-teknik-pangan-itb-dalam-memajukan-industri-pangan-indonesia/58347,"Senin, 27 - Desember - 2021, 16:50:55   - ( update : 24-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Prof. Lienda Aliwarga Handojo sebagai guru besar dari Ilmu Teknologi Pemrosesan Bahan Pangan, Fakultas Teknologi Industri ITB memaparkan berbagai riset dan penelitian yang telah dilakukan. Pemaparan dilakukan pada Sabtu (11/12/2021) bersamaan dengan orasi ilmiah yang ia sampaikan.",[],[]
Webinar SAPPK ITB Bahas Relasi Gender dalam Lingkungan Binaan Tradisional,https://itb.ac.id/berita/webinar-sappk-itb-bahas-relasi-gender-dalam-lingkungan-binaan-tradisional/58343,"Kamis, 23 - Desember - 2021, 14:11:26   - ( update : 04-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Sekolah Arsitektur, Perencanaan, dan Pengembangan Kebijakan Institut Teknologi Bandung menyelenggarakan webinar pada Kamis, 16 Desember 2021 dengan tema: Relasi Gender dalam Lingkungan Binaan Tradisional. Adapun kegiatan ini dihadiri oleh narasumber Indah Widiastuti, S.T., M.T., Ph.D., dari Kelompok Keahlian Sejarah, Teori, dan Kritik Arsitektur serta Tutin Aryanti, S.T., M.T., Ph.D., dari Arsitektur FPTK Universitas Pendidikan Indonesia. Webinar ini dipandu oleh Prof. Ir. Iwan Sudradjat, MSA, Ph.D., sebagai Ketua KK Sejarah, Teori, dan Kritik Arsitektur.",[],[]
Rektor ITB Sampaikan Risiko dan Estimasi Biaya Pembangunan Jalan dalam Webinar Kementerian PUPR,https://itb.ac.id/berita/rektor-itb-sampaikan-risiko-dan-estimasi-biaya-pembangunan-jalan-dalam-webinar-kementerian-pupr/58342,"Kamis, 23 - Desember - 2021, 14:04:45   - ( update : 04-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id- Webinar Nasional Generasi Muda dalam rangka menyambut penetapan Hari Jalan diselenggarakan oleh Direktorat Jendral Binamarga Kementerian Pekerjaan Umum dan Perumahan Rakyat. Webinar ini dilasanakan pada Kamis, 16 Desember 2021 dengan tema utama yaitu “Konektivitas Jalan untuk Indonesia Maju”. Webinar berlangsung selama lebih dari 7 jam yang diisi oleh beragam narasumber dengan berbagai latar belakang di antaranya yaitu Menteri PUPR RI Basuki Hadimuljono, Menteri Bappenas RI Suharso Monoarfa, Dirjen Bina Marga Hedy Rahadian, serta Rektor ITB Prof. Reini Wirahadikusumah, Ph.D.","[""https://www.itb.ac.id/files/dokumentasi/1640243116-Rektor-ITB-Hadiri-Webinar.jpeg""]",[]
Mahasiswa Teknik Geodesi dan Geomatika ITB Juara di Kompetisi Pemetaan Internasional,https://itb.ac.id/berita/mahasiswa-teknik-geodesi-dan-geomatika-itb-juara-di-kompetisi-pemetaan-internasional/58341,"Rabu, 22 - Desember - 2021, 17:02:51",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—The 19th SuperMap GIS Contest adalah sebuah perlombaan yang ditujukan untuk mahasiswa aktif dari penjuru dunia dalam pemanfaatan teknologi SuperMap untuk menghasilkan suatu rancangan GIS yang aplikatif dan inovatif. Kegiatan ini dihelat oleh The Geographical Society of China, China Association for Geospatial Information Society, dan SuperMap yang berbasis di China.","[""https://www.itb.ac.id/files/dokumentasi/1640167368-10-4.jpg""]",[]
"Be Fest, Pameran Inovasi Karya Prodi Rekayasa Hayati SITH ITB",https://itb.ac.id/berita/be-fest-pameran-inovasi-karya-prodi-rekayasa-hayati-sith-itb/58340,"Selasa, 21 - Desember - 2021, 17:23:06",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Berkarya merupakan salah satu media untuk mengeksploarasi ide dan menajamkan kreativitas. Pada 13 Desember 2021, Prodi Rekayasa Hayati bekerja sama dengan Himpunan Mahasiswa Rekayasa Hayati (HMRH), Kelompok Keilmuan Agroteknologi dan Bioproduk (ATB), dan Pusat Unggulan IPTEK – Perguruan Tinggai Nutrasetikal ITB menyelenggarakan pameran inovasi karya yang bertujuan untuk memperkenalkan karya mahasiswa dan alumni Rekayasa Hayati kepada masyarakat.",[],[]
Kampus Termuda ITB Siap Berdedikasi untuk Cirebon,https://itb.ac.id/berita/kampus-termuda-itb-siap-berdedikasi-untuk-cirebon/58339,"Selasa, 21 - Desember - 2021, 17:20:47",Adi Permana,Adi Permana,"CIREBON, itb.ac.id-Institut Teknologi Bandung kini semakin dekat dengan masyarakat. Perguruan tinggi teknik pertama di Indonesia pun bersiap memulai kegiatan akademik di kampus baru di Cirebon, Jawa Barat. Bangunan yang berlokasi di Kecamatan Watubelah dan Arjawinangun itu merupakan kampus ketiga ITB. Keberadaan ITB di Cirebon sebagai salah satu cara mewujudkan komitmen untuk meningkatkan peran, mutu kegiatan, hingga tanggung jawab ITB terhadap bangsa.","[""https://www.itb.ac.id/files/dokumentasi/1640081891-itb-kampus-cirebon.jpeg""]",[]
Pengenalan ITB Kampus Cirebon Melalui Open House dan Pameran Kriya Eco Week,https://itb.ac.id/berita/pengenalan-itb-kampus-cirebon-melalui-open-house-dan-pameran-kriya-eco-week/58338,"Selasa, 21 - Desember - 2021, 17:05:39   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –Institut Teknologi Bandung mengadakan Eco Week 2021 sekaligus Open House ITB Kampus Cirebon untuk membuka program studi yang akan diselenggarakan di kampus tersebut, Sabtu (18/12/2021). Acara ini dihadiri oleh kaprodi-kaprodi dari berbagai program studi dan siswa-siswi SMA yang tertarik menimba ilmu di program studi pilihan mereka.","[""https://www.itb.ac.id/files/dokumentasi/1640081409-pameran-ecoweek-itb.jfif.jpeg""]",[]
"ITB Ultra Marathon 2021: Berolahraga, Berkompetisi, Bergembira, dan Berdedikasi untuk Kampus",https://itb.ac.id/berita/itb-ultra-marathon-2021-berolahraga-berkompetisi-bergembira-dan-berdedikasi-untuk-kampus/58337,"Senin, 20 - Desember - 2021, 20:28:31   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"CIREBON, itb.ac.id—ITB Ultra Marathon Exhibition sukses diselenggarakan pada Sabtu (18/12/2021) sebagai rangkaian terakhir dalam kegiatan olahraga ITB Ultra Marathon 2021. Kali ini, dalam acara lari bergengsi tersebut, pesertaexhibition runmenempuh lintasan sepanjang 125 kilometer dari Kampus ITB di Jalan Ganesha, Kota Bandung menuju Kampus ITB Cirebon.","[""https://www.itb.ac.id/files/dokumentasi/1640050192-ITB-Ultra-Marathon-Foto.jpeg""]",[]
Alumni ITB Bahas Pengalaman Magang dan Kerja di Berbagai Industri dalam HMFT Career Weekend,https://itb.ac.id/berita/alumni-itb-bahas-pengalaman-magang-dan-kerja-di-berbagai-industri-dalam-hmft-career-weekend/58330,"Rabu, 15 - Desember - 2021, 16:41:23   - ( update : 16-12-2021 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Magang menjadi kegiatan yang lumrah dilakukan oleh mahasiswa semasa kuliah. Terdapat magang yang besifat wajib seperti kerja praktik khususnya bagi mahasiswa Teknik Fisika (TF) Institut Teknologi Bandung (ITB), dan bersifat tidak wajib seperti Program Merdeka Belajar-Kampus Merdeka (MBKM).","[""https://www.itb.ac.id/files/dokumentasi/1639641384-Day2-3.png""]",[]
"Hadapi Transformasi Digital, Minimnya Kesiapan Pola Pikir Digital Masyarakat Perlu Dituntaskan",https://itb.ac.id/berita/hadapi-transformasi-digital-minimnya-kesiapan-pola-pikir-digital-masyarakat-perlu-dituntaskan/58329,"Selasa, 14 - Desember - 2021, 15:21:01   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"Sumber: freepik.com

BANDUNG, itb.ac.id – Pada era industri 4.0 seperti sekarang, transformasi digital merupakan hal yang tak terhindarkan. Pandemi Covid-19 turut berperan sebagai katalis yang menuntut percepatan arus digitalisasi untuk masuk pada seluruh sektor ekonomi dan industri. Dalam menghadapi dan mendorong transformasi digital tersebut, pola pikir digital menjadi hal yang sangat penting untuk dipersiapkan.",[],[]
Orasi Ilmiah Prof. Lienda Ungkap Peran Teknik Kimia dalam Industri Pangan,https://itb.ac.id/berita/orasi-ilmiah-prof-lienda-ungkap-peran-teknik-kimia-dalam-industri-pangan/58327,"Senin, 13 - Desember - 2021, 13:51:50   - ( update : 19-12-2021 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id— Prof. Dr. Ir. Lienda Aliwarga Handojo, M.Eng., menyampaikan orasi ilmiah dalam Forum Guru Besar Institut Teknologi Bandung (ITB), Sabtu (11/12/2021). Prof. Lienda membawakan topik orasi tentang “Peran Teknik Kimia dalam Industri Pangan”.",[],[]
Orasi Ilmiah Prof. Gede Suantika: Sistem Akuakultur Tertutup untuk Masa Depan Industri Pangan Indonesia,https://itb.ac.id/berita/orasi-ilmiah-prof-gede-suantika-sistem-akuakultur-tertutup-untuk-masa-depan-industri-pangan-indonesia/58326,"Senin, 13 - Desember - 2021, 13:48:48   - ( update : 04-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Guru Besar bidang Ilmu Akuakultur, Sekolah Ilmu dan Teknologi Hayati ITB, Prof. Dr. Gede Suantika, S.Si., M.Si., menyampaikan orasi ilmiah pada Forum Guru Besar ITB, Sabtu (11/12/2021) melalui kanal Youtube ITB. Orasi ilmiah Prof. Gede Suantika mengangkat judul “Pengembangan dan Penerapan Sistem Akuakultur Tertutup (Closed Aquaculture System) untuk Industri Akuakultur Berkelanjutan”.",[],[]
ITB Selenggarakan Open House di Kampus Cirebon,https://itb.ac.id/berita/itb-selenggarakan-open-house-di-kampus-cirebon/58325,"Senin, 13 - Desember - 2021, 13:47:32   - ( update : 04-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Institut Teknologi Bandung akan menyelenggarakan kegiatan Open House di Kampus ITB Cirebon, Jalan Arjawinangun, Sabtu (18/12/2021). Tujuan diselenggarakannya kegiatan tersebut di Kampus Cirebon adalah untuk memperkenalkan, memberikan informasi tentang apa dan bagaimana profil 7 prodi di ITB Kampus Cirebon.",[],[]
Mahasiswa ITB Edukasi Masyarakat Melalui Acara GreenGrow,https://itb.ac.id/berita/mahasiswa-itb-edukasi-masyarakat-melalui-acara-greengrow/58324,"Sabtu, 11 - Desember - 2021, 09:07:11   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Pengabdian kepada masyarakat merupakan salah satu nilai yang tercantum pada Tri Dharma Perguruan Tinggi. Sudah seharusnya mahasiswa yang sedang menempuh pendidikan di Perguruan Tinggi menyumbangkan ilmu yang dimiliki kepada masyarakat. Beberapa waktu yang lalu Mahasiswa Institut Teknologi Bandung (ITB) mengedukasi masyarakat tentang cara mengurangi pemanasan global melalui pertanian ramah lingkungan.","[""https://www.itb.ac.id/files/dokumentasi/1639188415-Pengabdian-masyarakat-lewat-acara-GreenGrow.jpg""]",[]
ITB Perkenalkan Teknologi Nano dalam Industri Kosmetik kepada Pelajar Lewat Nanoteens 2021,https://itb.ac.id/berita/itb-perkenalkan-teknologi-nano-dalam-industri-kosmetik-kepada-pelajar-lewat-nanoteens-2021/58323,"Jumat, 10 - Desember - 2021, 17:06:20   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"Produk hand sanitizer dan hand gel Pusat Penelitian Nanosains dan Nanoteknologi ITB (Sumber: LPPM ITB)

BANDUNG, itb.ac.id—Guru Besar Sekolah Farmasi ITB, Prof. Dr. apt. Heni Rachmawati, M.Si., menjelaskan mengenai manfaat teknoligi nano dalam bidang kosmetik. Ia menjelaskan jenis-jenis nanomaterial dan kegunaannya untuk kosmetik, di antaranya penilaian potensi absorpsi/penetrasi dermal dari nanomaterial, eviden toksisitas dermal/sistemik dari nanomaterial, identifikasi karakteristik spesifik nanomaterial yang dapat mempengaruhi absorpsi dermal/toksisitas, serta pembahasan regulasi penggunaan nanomaterial pada kosmetik.",[],[]
HMFT Career Weekend: Kenalkan Prospek Teknik Fisika dan Keilmuannya Melalui Pameran Virtual Interaktif,https://itb.ac.id/berita/hmft-career-weekend-kenalkan-prospek-teknik-fisika-dan-keilmuannya-melalui-pameran-virtual-interaktif/58319,"Kamis, 9 - Desember - 2021, 09:23:43   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Dalam meniti karier, terdapat tiga opsi yang dapat dipilih seorang sarjana. Pertama adalah bekerja sendiri atauself-employed. Misalnya, jika seorang sarjana memilki aset keluarga, mengelolanya terhitung sebagai meniti karier. Lebih lanjut lagi ia dapat membuat usaha misalnya usaha manajemen aset.",[],[]
"Buat Pembangkit Listrik Tenaga Surya Portabel, Tim SPITS ITB Raih Juara 1 Marine Paper Competition",https://itb.ac.id/berita/buat-pembangkit-listrik-tenaga-surya-portabel-tim-spits-itb-raih-juara-1-marine-paper-competition/58318,"Kamis, 9 - Desember - 2021, 09:00:16   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Berangkat dari latar belakang intensitas dan potensi bencana alam yang cukup besar di Indonesia, mahasiswa ITB membuat inovasi SPITS (Solar Power Plant with Internet of Things System). Inovasi SPITS tersebut berhasil mengantarkan tim ITB meraih juara 1 Marine Paper Competition 2021.","[""https://www.itb.ac.id/files/dokumentasi/1639015205-Pembangkit-Listrik-Tenaga-Surya-Portabel-Bawa-Tim-SPITS-ITB.jpg""]",[]
Perkuliahan di ITB Kampus Cirebon Akan Dimulai 17 Januari 2022,https://itb.ac.id/berita/perkuliahan-di-itb-kampus-cirebon-akan-dimulai-17-januari-2022/58316,"Rabu, 8 - Desember - 2021, 10:39:48   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id--Insitut Teknologi Bandung (ITB) tengah mempersiapkan pembukaan ITB Kampus Cirebon. Rencananya, proses perkuliahan akan segera dilaksanakan di Kampus Cirebon pada Semester II-2021/2022 yang dimulai pada tanggal 17 Januari 2022. Saat ini, proses perkuliahan mahasiswa ITB Kampus Cirebon dilaksanakan di ITB Kampus Jatinangor.",[],[]
ITB Kirim Tim ke Lokasi Erupsi Gunung Semeru untuk Penelitian dan Pengabdian Masyarakat,https://itb.ac.id/berita/itb-kirim-tim-ke-lokasi-erupsi-gunung-semeru-untuk-penelitian-dan-pengabdian-masyarakat/58315,"Selasa, 7 - Desember - 2021, 09:40:12   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"*Tim sedang mempersiapkan alat penjernih air untuk dibawa ke lokasi erupsi Semeru. Alat ini diperuntukkan untuk program pengabdian masyarakat. (Foto: LPPM ITB)

BANDUNG, itb.ac.id--Gunung Semeru mengalami erupsi pada Sabtu (4/12/2021) lalu. Sebagai bentuk respons atas erupsi gunung Semeru tersebut, Institut Teknologi Bandung mengirim tim peneliti untuk tujuan riset dan pengabdian masyarakat ke lokasi. Tim tersebut berangkat pada Selasa (7/12/2021).",[],[]
